Date,Open,High,Low,Close,Adj Close,Volume
8/17/2023,2390.97998,2390.97998,2390.97998,2390.97998,2390.97998,0
8/18/2023,2381.430176,2381.430176,2381.430176,2381.430176,2381.430176,0
8/21/2023,2385.375977,2385.375977,2385.375977,2385.375977,2385.375977,0
8/22/2023,2386.266602,2386.266602,2386.266602,2386.266602,2386.266602,0
8/23/2023,2391.768066,2391.768066,2391.768066,2391.768066,2391.768066,0
8/24/2023,2400.013428,2400.013428,2400.013428,2400.013428,2400.013428,0
8/25/2023,2393.330078,2393.330078,2393.330078,2393.330078,2393.330078,0
8/28/2023,2403.16333,2403.16333,2403.16333,2403.16333,2403.16333,0
8/29/2023,2409.703857,2409.703857,2409.703857,2409.703857,2409.703857,0
8/30/2023,2416.211426,2416.211426,2416.211426,2416.211426,2416.211426,0
8/31/2023,2419.951904,2419.951904,2419.951904,2419.951904,2419.951904,0
9/1/2023,2414.912842,2414.912842,2414.912842,2414.912842,2414.912842,0
9/4/2023,null,null,null,null,null,null
9/5/2023,2408.232666,2408.232666,2408.232666,2408.232666,2408.232666,0
9/6/2023,2400.365967,2400.365967,2400.365967,2400.365967,2400.365967,0
9/7/2023,2400.407227,2400.407227,2400.407227,2400.407227,2400.407227,0
9/8/2023,2398.829346,2398.829346,2398.829346,2398.829346,2398.829346,0
9/11/2023,2405.70166,2405.70166,2405.70166,2405.70166,2405.70166,0
9/12/2023,2407.732666,2407.732666,2407.732666,2407.732666,2407.732666,0
9/13/2023,2408.140137,2408.140137,2408.140137,2408.140137,2408.140137,0
9/14/2023,2422.650391,2422.650391,2422.650391,2422.650391,2422.650391,0
9/15/2023,2427.310791,2427.310791,2427.310791,2427.310791,2427.310791,0
9/18/2023,2418.49707,2418.49707,2418.49707,2418.49707,2418.49707,0
9/19/2023,2421.218018,2421.218018,2421.218018,2421.218018,2421.218018,0
9/20/2023,2426.507568,2426.507568,2426.507568,2426.507568,2426.507568,0
9/21/2023,2413.792969,2413.792969,2413.792969,2413.792969,2413.792969,0
9/22/2023,2409.439453,2409.439453,2409.439453,2409.439453,2409.439453,0
9/25/2023,2401.945313,2401.945313,2401.945313,2401.945313,2401.945313,0
9/26/2023,2399.19165,2399.19165,2399.19165,2399.19165,2399.19165,0
9/27/2023,2393.619873,2393.619873,2393.619873,2393.619873,2393.619873,0
9/28/2023,2387.749268,2387.749268,2387.749268,2387.749268,2387.749268,0
9/29/2023,2396.767578,2396.767578,2396.767578,2396.767578,2396.767578,0
10/2/2023,2384.293945,2384.293945,2384.293945,2384.293945,2384.293945,0
10/3/2023,2377.310059,2377.310059,2377.310059,2377.310059,2377.310059,0
10/4/2023,null,null,null,null,null,null
10/5/2023,2377.151123,2377.151123,2377.151123,2377.151123,2377.151123,0
10/6/2023,2368.383057,2368.383057,2368.383057,2368.383057,2368.383057,0
10/9/2023,2383.006592,2383.006592,2383.006592,2383.006592,2383.006592,0
10/10/2023,2397.691162,2397.691162,2397.691162,2397.691162,2397.691162,0
10/11/2023,2404.236816,2404.236816,2404.236816,2404.236816,2404.236816,0
10/12/2023,2400.477051,2400.477051,2400.477051,2400.477051,2400.477051,0
10/13/2023,2401.572021,2401.572021,2401.572021,2401.572021,2401.572021,0
10/16/2023,2396.863525,2396.863525,2396.863525,2396.863525,2396.863525,0
10/17/2023,2395.884766,2395.884766,2395.884766,2395.884766,2395.884766,0
10/18/2023,2398.635254,2398.635254,2398.635254,2398.635254,2398.635254,0
10/19/2023,2390.168457,2390.168457,2390.168457,2390.168457,2390.168457,0
10/20/2023,2381.766357,2381.766357,2381.766357,2381.766357,2381.766357,0
10/23/2023,2369.64917,2369.64917,2369.64917,2369.64917,2369.64917,0
10/24/2023,2379.444824,2379.444824,2379.444824,2379.444824,2379.444824,0
10/25/2023,null,null,null,null,null,null
10/26/2023,2358.411865,2358.411865,2358.411865,2358.411865,2358.411865,0
10/27/2023,2348.777588,2348.777588,2348.777588,2348.777588,2348.777588,0
10/30/2023,2349.014648,2349.014648,2349.014648,2349.014648,2349.014648,0
10/31/2023,2361.694336,2361.694336,2361.694336,2361.694336,2361.694336,0
11/1/2023,2373.040039,2373.040039,2373.040039,2373.040039,2373.040039,0
11/2/2023,2390.521484,2390.521484,2390.521484,2390.521484,2390.521484,0
11/3/2023,2402.42041,2402.42041,2402.42041,2402.42041,2402.42041,0
11/6/2023,2400.4104,2400.4104,2400.4104,2400.4104,2400.4104,0
11/7/2023,2399.455566,2399.455566,2399.455566,2399.455566,2399.455566,0
11/8/2023,2397.475586,2397.475586,2397.475586,2397.475586,2397.475586,0
11/9/2023,2397.421143,2397.421143,2397.421143,2397.421143,2397.421143,0
11/10/2023,2389.946289,2389.946289,2389.946289,2389.946289,2389.946289,0
11/13/2023,null,null,null,null,null,null
11/14/2023,2409.538086,2409.538086,2409.538086,2409.538086,2409.538086,0
11/15/2023,2414.141602,2414.141602,2414.141602,2414.141602,2414.141602,0
11/16/2023,2413.45459,2413.45459,2413.45459,2413.45459,2413.45459,0
11/17/2023,2416.846924,2416.846924,2416.846924,2416.846924,2416.846924,0
11/20/2023,2415.515869,2415.515869,2415.515869,2415.515869,2415.515869,0
11/21/2023,2415.395508,2415.395508,2415.395508,2415.395508,2415.395508,0
11/22/2023,2424.865967,2424.865967,2424.865967,2424.865967,2424.865967,0
11/23/2023,null,null,null,null,null,null
11/24/2023,2428.23999,2428.23999,2428.23999,2428.23999,2428.23999,0
11/27/2023,2427.537109,2427.537109,2427.537109,2427.537109,2427.537109,0
11/28/2023,null,null,null,null,null,null
11/29/2023,2432.645752,2432.645752,2432.645752,2432.645752,2432.645752,0
11/30/2023,2426.673828,2426.673828,2426.673828,2426.673828,2426.673828,0
12/1/2023,2433.340088,2433.340088,2433.340088,2433.340088,2433.340088,0
12/4/2023,2442.924805,2442.924805,2442.924805,2442.924805,2442.924805,0
12/5/2023,2445.269043,2445.269043,2445.269043,2445.269043,2445.269043,0
12/6/2023,2449.0354,2449.0354,2449.0354,2449.0354,2449.0354,0
12/7/2023,2448.70752,2448.70752,2448.70752,2448.70752,2448.70752,0
12/8/2023,2452.915039,2452.915039,2452.915039,2452.915039,2452.915039,0
12/11/2023,2461.818115,2461.818115,2461.818115,2461.818115,2461.818115,0
12/12/2023,2463.360107,2463.360107,2463.360107,2463.360107,2463.360107,0
12/13/2023,2464.537842,2464.537842,2464.537842,2464.537842,2464.537842,0
12/14/2023,2477.70752,2477.70752,2477.70752,2477.70752,2477.70752,0
12/15/2023,2469.792969,2469.792969,2469.792969,2469.792969,2469.792969,0
12/18/2023,2470.946777,2470.946777,2470.946777,2470.946777,2470.946777,0
12/19/2023,2478.793701,2478.793701,2478.793701,2478.793701,2478.793701,0
12/20/2023,2480.033203,2480.033203,2480.033203,2480.033203,2480.033203,0
12/21/2023,2477.407227,2477.407227,2477.407227,2477.407227,2477.407227,0
12/22/2023,2485.94751,2485.94751,2485.94751,2485.94751,2485.94751,0
12/27/2023,2487.151123,2487.151123,2487.151123,2487.151123,2487.151123,0
12/28/2023,2493.2146,2493.2146,2493.2146,2493.2146,2493.2146,0
12/29/2023,2493.461914,2493.461914,2493.461914,2493.461914,2493.461914,0
1/2/2024,null,null,null,null,null,null
1/3/2024,null,null,null,null,null,null
1/4/2024,null,null,null,null,null,null
1/5/2024,null,null,null,null,null,null
1/8/2024,null,null,null,null,null,null
1/9/2024,2506.681396,2506.681396,2506.681396,2506.681396,2506.681396,0
1/10/2024,2508.615234,2508.615234,2508.615234,2508.615234,2508.615234,0
1/11/2024,2507.740479,2507.740479,2507.740479,2507.740479,2507.740479,0
1/12/2024,2513.205811,2513.205811,2513.205811,2513.205811,2513.205811,0
1/15/2024,null,null,null,null,null,null
1/16/2024,2505.144531,2505.144531,2505.144531,2505.144531,2505.144531,0
1/17/2024,2496.915283,2496.915283,2496.915283,2496.915283,2496.915283,0
1/18/2024,2497.882813,2497.882813,2497.882813,2497.882813,2497.882813,0
1/19/2024,2506.415283,2506.415283,2506.415283,2506.415283,2506.415283,0
1/22/2024,2517.014893,2517.014893,2517.014893,2517.014893,2517.014893,0
1/23/2024,2517.291016,2517.291016,2517.291016,2517.291016,2517.291016,0
1/24/2024,2524.217041,2524.217041,2524.217041,2524.217041,2524.217041,0
1/25/2024,null,null,null,null,null,null
1/26/2024,2522.566406,2522.566406,2522.566406,2522.566406,2522.566406,0
1/29/2024,2522.31543,2522.31543,2522.31543,2522.31543,2522.31543,0
1/30/2024,2527.497314,2527.497314,2527.497314,2527.497314,2527.497314,0
1/31/2024,2526.716797,2526.716797,2526.716797,2526.716797,2526.716797,0
2/1/2024,2519.688721,2519.688721,2519.688721,2519.688721,2519.688721,0
2/2/2024,2527.931152,2527.931152,2527.931152,2527.931152,2527.931152,0
2/5/2024,2524.967529,2524.967529,2524.967529,2524.967529,2524.967529,0
2/6/2024,2522.192871,2522.192871,2522.192871,2522.192871,2522.192871,0
2/7/2024,2525.217285,2525.217285,2525.217285,2525.217285,2525.217285,0
2/8/2024,2517.137207,2517.137207,2517.137207,2517.137207,2517.137207,0
2/9/2024,2514.700684,2514.700684,2514.700684,2514.700684,2514.700684,0
2/12/2024,2520.999268,2520.999268,2520.999268,2520.999268,2520.999268,0
2/13/2024,2512.119629,2512.119629,2512.119629,2512.119629,2512.119629,0
2/14/2024,2510.743164,2510.743164,2510.743164,2510.743164,2510.743164,0
2/15/2024,2517.118164,2517.118164,2517.118164,2517.118164,2517.118164,0
2/16/2024,2514.300781,2514.300781,2514.300781,2514.300781,2514.300781,0
2/19/2024,null,null,null,null,null,null
2/20/2024,2516.711426,2516.711426,2516.711426,2516.711426,2516.711426,0
2/21/2024,2515.782227,2515.782227,2515.782227,2515.782227,2515.782227,0
2/22/2024,2521.974609,2521.974609,2521.974609,2521.974609,2521.974609,0
2/23/2024,2528.294434,2528.294434,2528.294434,2528.294434,2528.294434,0
2/26/2024,2526.191406,2526.191406,2526.191406,2526.191406,2526.191406,0
2/27/2024,2521.064697,2521.064697,2521.064697,2521.064697,2521.064697,0
2/28/2024,2516.537354,2516.537354,2516.537354,2516.537354,2516.537354,0
2/29/2024,2520.717285,2520.717285,2520.717285,2520.717285,2520.717285,0
3/1/2024,2516.464355,2516.464355,2516.464355,2516.464355,2516.464355,0
3/4/2024,2519.351563,2519.351563,2519.351563,2519.351563,2519.351563,0
3/5/2024,2522.466309,2522.466309,2522.466309,2522.466309,2522.466309,0
3/6/2024,2524.230713,2524.230713,2524.230713,2524.230713,2524.230713,0
3/7/2024,2524.26709,2524.26709,2524.26709,2524.26709,2524.26709,0
3/8/2024,2530.640137,2530.640137,2530.640137,2530.640137,2530.640137,0
3/11/2024,2529.860352,2529.860352,2529.860352,2529.860352,2529.860352,0
3/12/2024,2539.455078,2539.455078,2539.455078,2539.455078,2539.455078,0
3/13/2024,2543.116211,2543.116211,2543.116211,2543.116211,2543.116211,0
3/14/2024,2536.441162,2536.441162,2536.441162,2536.441162,2536.441162,0
3/15/2024,2532.688965,2532.688965,2532.688965,2532.688965,2532.688965,0
3/18/2024,2536.925049,2536.925049,2536.925049,2536.925049,2536.925049,0
3/19/2024,2536.952881,2536.952881,2536.952881,2536.952881,2536.952881,0
3/20/2024,2542.465332,2542.465332,2542.465332,2542.465332,2542.465332,0
3/21/2024,2549.234863,2549.234863,2549.234863,2549.234863,2549.234863,0
3/22/2024,2551.450195,2551.450195,2551.450195,2551.450195,2551.450195,0
3/25/2024,2547.625244,2547.625244,2547.625244,2547.625244,2547.625244,0
3/26/2024,2553.437256,2553.437256,2553.437256,2553.437256,2553.437256,0
3/27/2024,2560.974121,2560.974121,2560.974121,2560.974121,2560.974121,0
3/28/2024,null,null,null,null,null,null
4/2/2024,2554.515625,2554.515625,2554.515625,2554.515625,2554.515625,0
4/3/2024,2548.464844,2548.464844,2548.464844,2548.464844,2548.464844,0
4/4/2024,2556.76001,2556.76001,2556.76001,2556.76001,2556.76001,0
4/5/2024,2543.566895,2543.566895,2543.566895,2543.566895,2543.566895,0
4/8/2024,2547.361572,2547.361572,2547.361572,2547.361572,2547.361572,0
4/9/2024,2546.737061,2546.737061,2546.737061,2546.737061,2546.737061,0
4/10/2024,2539.287354,2539.287354,2539.287354,2539.287354,2539.287354,0
4/11/2024,2535.015381,2535.015381,2535.015381,2535.015381,2535.015381,0
4/12/2024,2530.463379,2530.463379,2530.463379,2530.463379,2530.463379,0
4/15/2024,2527.065674,2527.065674,2527.065674,2527.065674,2527.065674,0
4/16/2024,2506.499756,2506.499756,2506.499756,2506.499756,2506.499756,0
4/17/2024,2511.692383,2511.692383,2511.692383,2511.692383,2511.692383,0
4/18/2024,2511.37085,2511.37085,2511.37085,2511.37085,2511.37085,0
4/19/2024,2513.12915,2513.12915,2513.12915,2513.12915,2513.12915,0
4/22/2024,2524.400146,2524.400146,2524.400146,2524.400146,2524.400146,0
4/23/2024,2533.431396,2533.431396,2533.431396,2533.431396,2533.431396,0
4/24/2024,2534.985107,2534.985107,2534.985107,2534.985107,2534.985107,0
4/25/2024,2524.044678,2524.044678,2524.044678,2524.044678,2524.044678,0
4/26/2024,2538.620117,2538.620117,2538.620117,2538.620117,2538.620117,0
4/29/2024,2542.950439,2542.950439,2542.950439,2542.950439,2542.950439,0
4/30/2024,2538.172852,2538.172852,2538.172852,2538.172852,2538.172852,0
5/2/2024,2529.880859,2529.880859,2529.880859,2529.880859,2529.880859,0
5/3/2024,2535.766357,2535.766357,2535.766357,2535.766357,2535.766357,0
5/7/2024,2551.52417,2551.52417,2551.52417,2551.52417,2551.52417,0
5/8/2024,2556.726807,2556.726807,2556.726807,2556.726807,2556.726807,0
5/9/2024,null,null,null,null,null,null
5/10/2024,2567.877686,2567.877686,2567.877686,2567.877686,2567.877686,0
5/13/2024,2572.665527,2572.665527,2572.665527,2572.665527,2572.665527,0
5/14/2024,2573.262451,2573.262451,2573.262451,2573.262451,2573.262451,0
5/15/2024,2577.074463,2577.074463,2577.074463,2577.074463,2577.074463,0
5/16/2024,2578.867432,2578.867432,2578.867432,2578.867432,2578.867432,0
5/17/2024,null,null,null,null,null,null
5/20/2024,null,null,null,null,null,null
5/21/2024,2573.986328,2573.986328,2573.986328,2573.986328,2573.986328,0
5/22/2024,2573.022949,2573.022949,2573.022949,2573.022949,2573.022949,0
5/23/2024,2566.12207,2566.12207,2566.12207,2566.12207,2566.12207,0
5/24/2024,2559.369873,2559.369873,2559.369873,2559.369873,2559.369873,0
5/27/2024,null,null,null,null,null,null
5/28/2024,2560.925781,2560.925781,2560.925781,2560.925781,2560.925781,0
5/29/2024,2542.421387,2542.421387,2542.421387,2542.421387,2542.421387,0
5/30/2024,2543.689697,2543.689697,2543.689697,2543.689697,2543.689697,0
5/31/2024,2552.074951,2552.074951,2552.074951,2552.074951,2552.074951,0
6/3/2024,2570.290039,2570.290039,2570.290039,2570.290039,2570.290039,0
6/4/2024,2567.639893,2567.639893,2567.639893,2567.639893,2567.639893,0
6/5/2024,2568.151855,2568.151855,2568.151855,2568.151855,2568.151855,0
6/6/2024,2575.025391,2575.025391,2575.025391,2575.025391,2575.025391,0
6/7/2024,2569.585693,2569.585693,2569.585693,2569.585693,2569.585693,0
6/10/2024,2560.515625,2560.515625,2560.515625,2560.515625,2560.515625,0
6/11/2024,2552.567139,2552.567139,2552.567139,2552.567139,2552.567139,0
6/12/2024,2562.110107,2562.110107,2562.110107,2562.110107,2562.110107,0
6/13/2024,2549.74585,2549.74585,2549.74585,2549.74585,2549.74585,0
6/14/2024,2547.557129,2547.557129,2547.557129,2547.557129,2547.557129,0
6/17/2024,2545.672852,2545.672852,2545.672852,2545.672852,2545.672852,0
6/18/2024,2555.395508,2555.395508,2555.395508,2555.395508,2555.395508,0
6/19/2024,null,null,null,null,null,null
6/20/2024,2554.277344,2554.277344,2554.277344,2554.277344,2554.277344,0
6/21/2024,null,null,null,null,null,null
6/24/2024,2571.836426,2571.836426,2571.836426,2571.836426,2571.836426,0
6/25/2024,2568.672607,2568.672607,2568.672607,2568.672607,2568.672607,0
6/26/2024,2561.282227,2561.282227,2561.282227,2561.282227,2561.282227,0
6/27/2024,2559.019287,2559.019287,2559.019287,2559.019287,2559.019287,0
6/28/2024,2559.344971,2559.344971,2559.344971,2559.344971,2559.344971,0
7/1/2024,2566.666992,2566.666992,2566.666992,2566.666992,2566.666992,0
7/2/2024,2558.064209,2558.064209,2558.064209,2558.064209,2558.064209,0
7/3/2024,2563.45459,2563.45459,2563.45459,2563.45459,2563.45459,0
7/4/2024,null,null,null,null,null,null
7/5/2024,2560.081543,2560.081543,2560.081543,2560.081543,2560.081543,0
7/8/2024,2562.99292,2562.99292,2562.99292,2562.99292,2562.99292,0
7/9/2024,2556.140137,2556.140137,2556.140137,2556.140137,2556.140137,0
7/10/2024,2563.267578,2563.267578,2563.267578,2563.267578,2563.267578,0
7/11/2024,2577.830566,2577.830566,2577.830566,2577.830566,2577.830566,0
7/12/2024,2585.249023,2585.249023,2585.249023,2585.249023,2585.249023,0
7/15/2024,2588.58667,2588.58667,2588.58667,2588.58667,2588.58667,0
7/16/2024,2592.334473,2592.334473,2592.334473,2592.334473,2592.334473,0
7/17/2024,2601.190918,2601.190918,2601.190918,2601.190918,2601.190918,0
7/18/2024,2611.493652,2611.493652,2611.493652,2611.493652,2611.493652,0
7/19/2024,2596.720703,2596.720703,2596.720703,2596.720703,2596.720703,0
7/22/2024,2594.501465,2594.501465,2594.501465,2594.501465,2594.501465,0
7/23/2024,2595.931396,2595.931396,2595.931396,2595.931396,2595.931396,0
7/24/2024,2594.614502,2594.614502,2594.614502,2594.614502,2594.614502,0
7/25/2024,2600.084717,2600.084717,2600.084717,2600.084717,2600.084717,0
7/26/2024,2602.447998,2602.447998,2602.447998,2602.447998,2602.447998,0
7/29/2024,2609.387207,2609.387207,2609.387207,2609.387207,2609.387207,0
7/30/2024,2619.473145,2619.473145,2619.473145,2619.473145,2619.473145,0
7/31/2024,2620.849609,2620.849609,2620.849609,2620.849609,2620.849609,0
8/1/2024,2621.758545,2621.758545,2621.758545,2621.758545,2621.758545,0
8/2/2024,2615.422852,2615.422852,2615.422852,2615.422852,2615.422852,0
8/5/2024,2580.915039,2580.915039,2580.915039,2580.915039,2580.915039,0
8/6/2024,2588.124512,2588.124512,2588.124512,2588.124512,2588.124512,0
8/7/2024,2599.06958,2599.06958,2599.06958,2599.06958,2599.06958,0
8/8/2024,2594.317383,2594.317383,2594.317383,2594.317383,2594.317383,0
8/9/2024,2598.803223,2598.803223,2598.803223,2598.803223,2598.803223,0
8/12/2024,2599.55835,2599.55835,2599.55835,2599.55835,2599.55835,0
8/13/2024,null,null,null,null,null,null
8/14/2024,null,null,null,null,null,null
